,links
102,https://www.pluralsight.com/courses/microsoft-server-virtualization-adv-admin
103,https://www.pluralsight.com/courses/microsoft-sway-first-look
104,https://www.pluralsight.com/courses/modo-maya-artists-2171
105,https://www.pluralsight.com/courses/digital-humans-4-shading-rendering-3389
106,https://www.pluralsight.com/courses/hard-surface-modeling-modular-structure-games-3ds-max-2353
107,https://www.pluralsight.com/courses/comptia-a-plus-peripherals
108,https://www.pluralsight.com/courses/compositing-tips-composite-937
109,https://www.pluralsight.com/courses/comptia-a-plus-networking
110,https://www.pluralsight.com/courses/passwords-keys-kingdom
111,https://www.pluralsight.com/courses/nodejs-data-access-using-knex
112,https://www.pluralsight.com/courses/lean-six-sigma-analytics-truth-about-data-getting-started
113,https://www.pluralsight.com/courses/fusion-360-unique-design-environment-bodies-components
114,https://www.pluralsight.com/courses/fusion-360-file-structure-management
115,https://www.pluralsight.com/courses/fusion-360-zbrush-iterative-design
116,https://www.pluralsight.com/courses/fusion-360-essentials-editing-errors-design-changes
117,https://www.pluralsight.com/courses/provable-code
118,https://www.pluralsight.com/courses/productivity-for-programmers
119,https://www.pluralsight.com/courses/ng-conf-enterprise-session-200
120,https://www.pluralsight.com/courses/ng-conf-enterprise-session-214
121,https://www.pluralsight.com/courses/ng-conf-enterprise-session-190
122,https://www.pluralsight.com/courses/ng-conf-enterprise-session-180
123,https://www.pluralsight.com/courses/ng-conf-enterprise-session-163
124,https://www.pluralsight.com/courses/ng-conf-enterprise-session-140
125,https://www.pluralsight.com/courses/ng-conf-enterprise-session-210
126,https://www.pluralsight.com/courses/ng-conf-enterprise-session-130
127,https://www.pluralsight.com/courses/play-by-play-angular-2-app-deployment-azure-git-john-papa-shayne-boyer
128,https://www.pluralsight.com/courses/python-scripting-maya-3414
129,https://www.pluralsight.com/courses/better-software-through-measurement
130,https://www.pluralsight.com/courses/working-with-temporal-data-sql-server
131,https://www.pluralsight.com/courses/azure-sql-database-dba
132,https://www.pluralsight.com/courses/maya-nparticle-fundamentals
133,https://www.pluralsight.com/courses/maya-simulating-burning-tree-2472
134,https://www.pluralsight.com/courses/maya-modeling-werewolves-2607
135,https://www.pluralsight.com/courses/baking-texture-maps-substance-designer-2360
136,https://www.pluralsight.com/courses/droidcon-nyc-session-70
137,https://www.pluralsight.com/courses/droidcon-nyc-session-89
138,https://www.pluralsight.com/courses/droidcon-nyc-session-39
139,https://www.pluralsight.com/courses/droidcon-nyc-session-76
140,https://www.pluralsight.com/courses/droidcon-nyc-session-71
141,https://www.pluralsight.com/courses/droidcon-nyc-session-36
142,https://www.pluralsight.com/courses/droidcon-nyc-session-82
143,https://www.pluralsight.com/courses/droidcon-nyc-session-74
144,https://www.pluralsight.com/courses/droidcon-nyc-session-48
145,https://www.pluralsight.com/courses/droidcon-nyc-session-58
146,https://www.pluralsight.com/courses/droidcon-nyc-session-90
147,https://www.pluralsight.com/courses/droidcon-nyc-session-40
148,https://www.pluralsight.com/courses/droidcon-nyc-session-50
149,https://www.pluralsight.com/courses/droidcon-nyc-session-51
150,https://www.pluralsight.com/courses/droidcon-nyc-session-46
151,https://www.pluralsight.com/courses/droidcon-nyc-session-56
152,https://www.pluralsight.com/courses/droidcon-nyc-session-43
153,https://www.pluralsight.com/courses/droidcon-nyc-session-73
154,https://www.pluralsight.com/courses/droidcon-nyc-session-83
155,https://www.pluralsight.com/courses/droidcon-nyc-session-78
156,https://www.pluralsight.com/courses/droidcon-nyc-session-54
157,https://www.pluralsight.com/courses/droidcon-nyc-session-38
158,https://www.pluralsight.com/courses/simulating-ground-dust-explosion-maya-2286
159,https://www.pluralsight.com/courses/simulating-smoke-characters-maya-nuke-2137
160,https://www.pluralsight.com/courses/simulating-flamethrower-effect-maya-1915
161,https://www.pluralsight.com/courses/simulating-fluid-driven-particle-system-maya-2201
162,https://www.pluralsight.com/courses/simulating-dry-ice-effect-maya-1842
163,https://www.pluralsight.com/courses/simulating-dust-dynamics-object-impacts-maya-1752
164,https://www.pluralsight.com/courses/simulating-volcano-blast-maya-1877
165,https://www.pluralsight.com/courses/simulating-wrapper-peeling-effect-maya-1960
166,https://www.pluralsight.com/courses/simulating-burning-matchstick-effect-maya-2045
167,https://www.pluralsight.com/courses/simulating-large-small-scale-liquids-bifrost-1970
168,https://www.pluralsight.com/courses/simulating-large-dust-storm-maya-2400
169,https://www.pluralsight.com/courses/simulating-shattering-light-bulb-maya-1555
170,https://www.pluralsight.com/courses/simulating-sandman-effects-maya-1638
171,https://www.pluralsight.com/courses/simulating-hair-ncloth-maya-1681
172,https://www.pluralsight.com/courses/simulating-realistic-melting-wax-realflow-1552
173,https://www.pluralsight.com/courses/simulating-rocket-launch-sequence-3ds-max-fumefx-1729
174,https://www.pluralsight.com/courses/svg-fundamentals
175,https://www.pluralsight.com/courses/ui-prototyping-framer-js
176,https://www.pluralsight.com/courses/ui-elements-games-unity-1979
177,https://www.pluralsight.com/courses/ui-elements-unreal-engine-4-2085
178,https://www.pluralsight.com/courses/ui-ux-motion-study-after-effects-1801
179,https://www.pluralsight.com/courses/puppet-system-administrators-fundamentals
180,https://www.pluralsight.com/courses/puppet-4-files-templates
181,https://www.pluralsight.com/courses/puppet-4-working-modules-classes
182,https://www.pluralsight.com/courses/puppet-managing-securing-windows-server
183,https://www.pluralsight.com/courses/puppet-4-hiera
184,https://www.pluralsight.com/courses/puppet-4-server-puppet-enterprise
185,https://www.pluralsight.com/courses/puppet-4-language-essentials
186,https://www.pluralsight.com/courses/drupal-coding-standards
187,https://www.pluralsight.com/courses/drupal7-foundation
188,https://www.pluralsight.com/courses/drush-coding
189,https://www.pluralsight.com/courses/microsoft-ignite-session-86
190,https://www.pluralsight.com/courses/microsoft-ignite-session-96
191,https://www.pluralsight.com/courses/microsoft-ignite-session-05
192,https://www.pluralsight.com/courses/microsoft-ignite-session-19
193,https://www.pluralsight.com/courses/microsoft-ignite-session-29
194,https://www.pluralsight.com/courses/microsoft-ignite-session-62
195,https://www.pluralsight.com/courses/microsoft-ignite-session-72
196,https://www.pluralsight.com/courses/microsoft-ignite-session-104
197,https://www.pluralsight.com/courses/microsoft-teams-troubleshooting-meetings-live-events-cert
198,https://www.pluralsight.com/courses/microsoft-ignite-session-110
199,https://www.pluralsight.com/courses/microsoft-ignite-session-46
200,https://www.pluralsight.com/courses/microsoft-ignite-session-56
201,https://www.pluralsight.com/courses/microsoft-devops-solutions-designing-authentication-authorization-strategy
202,https://www.pluralsight.com/courses/microsoft-ignite-session-83
203,https://www.pluralsight.com/courses/microsoft-ignite-session-03
204,https://www.pluralsight.com/courses/microsoft-azure-monitoring-strategy-infrastructure-design-update
205,https://www.pluralsight.com/courses/microsoft-azure-communicating-insights-business
206,https://www.pluralsight.com/courses/microsoft-ignite-session-33
207,https://www.pluralsight.com/courses/microsoft-ignite-session-97
208,https://www.pluralsight.com/courses/microsoft-azure-monthly-update-june-2021-episode-5
209,https://www.pluralsight.com/courses/microsoft-ignite-session-06
210,https://www.pluralsight.com/courses/microsoft-ignite-session-16
211,https://www.pluralsight.com/courses/microsoft-azure-network-engineer-secure-monitor-networks-cert
212,https://www.pluralsight.com/courses/microsoft-ignite-session-43
213,https://www.pluralsight.com/courses/microsoft-azure-iot-developer-configure-routing-azure-iot-hub
214,https://www.pluralsight.com/courses/microsoft-azure-ai-bot-framework-solution-implementing
215,https://www.pluralsight.com/courses/microsoft-ignite-session-73
216,https://www.pluralsight.com/courses/microsoft-devops-solutions-generating-devops-process-documentation
217,https://www.pluralsight.com/courses/microsoft-azure-data-archiving-strategy-designing-update
218,https://www.pluralsight.com/courses/microsoft-ignite-session-105
219,https://www.pluralsight.com/courses/microsoft-ignite-session-115
220,https://www.pluralsight.com/courses/microsoft-ignite-session-57
221,https://www.pluralsight.com/courses/microsoft-teams-2019
222,https://www.pluralsight.com/courses/microsoft-ignite-session-67
223,https://www.pluralsight.com/courses/microsoft-azure-solutions-architect-design-authorization
224,https://www.pluralsight.com/courses/microsoft-azure-monthly-update-episode-3
225,https://www.pluralsight.com/courses/microsoft-ignite-session-84
226,https://www.pluralsight.com/courses/microsoft-ignite-session-04
227,https://www.pluralsight.com/courses/microsoft-ignite-session-94
228,https://www.pluralsight.com/courses/microsoft-ignite-session-14
229,https://www.pluralsight.com/courses/microsoft-azure-solutions-architect-design-data-integration
230,https://www.pluralsight.com/courses/microsoft-ignite-session-20
231,https://www.pluralsight.com/courses/microsoft-project-tracking-resources
232,https://www.pluralsight.com/courses/microsoft-azure-app-services-big-picture
233,https://www.pluralsight.com/courses/microsoft-ignite-session-30
234,https://www.pluralsight.com/courses/microsoft-azure-monthly-update-may-2021-episode-4
235,https://www.pluralsight.com/courses/microsoft-azure-sourcing-data
236,https://www.pluralsight.com/courses/microsoft-azure-iot-developer-configure-stream-processing
237,https://www.pluralsight.com/courses/microsoft-azure-cognitive-services-anomaly-detector
238,https://www.pluralsight.com/courses/microsoft-ignite-session-17
239,https://www.pluralsight.com/courses/microsoft-ignite-session-27
240,https://www.pluralsight.com/courses/microsoft-ignite-session-44
241,https://www.pluralsight.com/courses/microsoft-devops-solutions-designing-failure-prediction-strategy
242,https://www.pluralsight.com/courses/microsoft-ignite-session-54
243,https://www.pluralsight.com/courses/microsoft-azure-iot-developer-configure-physical-iot-devices
244,https://www.pluralsight.com/courses/microsoft-ignite-session-60
245,https://www.pluralsight.com/courses/microsoft-ignite-session-70
246,https://www.pluralsight.com/courses/microsoft-azure-solutions-architect-implement-application-security-strategy
247,https://www.pluralsight.com/courses/microsoft-ignite-session-102
248,https://www.pluralsight.com/courses/microsoft-ignite-session-116
249,https://www.pluralsight.com/courses/microsoft-devops-solutions-designing-application-infrastructure-management-strategy
250,https://www.pluralsight.com/courses/microsoft-ignite-session-68
251,https://www.pluralsight.com/courses/microsoft-ignite-session-78
252,https://www.pluralsight.com/courses/microsoft-ignite-session-81
253,https://www.pluralsight.com/courses/microsoft-ignite-session-01
254,https://www.pluralsight.com/courses/microsoft-ignite-session-95
255,https://www.pluralsight.com/courses/microsoft-ignite-session-15
256,https://www.pluralsight.com/courses/microsoft-ignite-session-25
257,https://www.pluralsight.com/courses/microsoft-ignite-session-31
258,https://www.pluralsight.com/courses/microsoft-ignite-session-89
259,https://www.pluralsight.com/courses/microsoft-365-preparing-migrate
260,https://www.pluralsight.com/courses/microsoft-ignite-session-28
261,https://www.pluralsight.com/courses/microsoft-ignite-session-41
262,https://www.pluralsight.com/courses/microsoft-ignite-session-55
263,https://www.pluralsight.com/courses/microsoft-azure-sdk-fundamentals-go-developers
264,https://www.pluralsight.com/courses/microsoft-ignite-session-65
265,https://www.pluralsight.com/courses/microsoft-ignite-session-71
266,https://www.pluralsight.com/courses/microsoft-ignite-session-103
267,https://www.pluralsight.com/courses/microsoft-azure-feature-selection-extraction
268,https://www.pluralsight.com/courses/microsoft-ignite-session-113
269,https://www.pluralsight.com/courses/microsoft-ignite-session-38
270,https://www.pluralsight.com/courses/microsoft-azure-one-time-costs-estimating-recurring-update
271,https://www.pluralsight.com/courses/microsoft-ignite-session-79
272,https://www.pluralsight.com/courses/microsoft-azure-implementing-hybrid-data-solutions
273,https://www.pluralsight.com/courses/microsoft-azure-optimizing-ai-solutions
274,https://www.pluralsight.com/courses/microsoft-ignite-session-82
275,https://www.pluralsight.com/courses/microsoft-azure-cognitive-services-ink-recognizer
276,https://www.pluralsight.com/courses/microsoft-ignite-session-02
277,https://www.pluralsight.com/courses/microsoft-ignite-session-92
