,links
102,https://www.pluralsight.com/courses/droidcon-nyc-session-82
103,https://www.pluralsight.com/courses/droidcon-nyc-session-74
104,https://www.pluralsight.com/courses/droidcon-nyc-session-48
105,https://www.pluralsight.com/courses/droidcon-nyc-session-58
106,https://www.pluralsight.com/courses/droidcon-nyc-session-90
107,https://www.pluralsight.com/courses/droidcon-nyc-session-40
108,https://www.pluralsight.com/courses/droidcon-nyc-session-50
109,https://www.pluralsight.com/courses/droidcon-nyc-session-51
110,https://www.pluralsight.com/courses/droidcon-nyc-session-46
111,https://www.pluralsight.com/courses/droidcon-nyc-session-56
112,https://www.pluralsight.com/courses/droidcon-nyc-session-43
113,https://www.pluralsight.com/courses/droidcon-nyc-session-73
114,https://www.pluralsight.com/courses/droidcon-nyc-session-83
115,https://www.pluralsight.com/courses/droidcon-nyc-session-78
116,https://www.pluralsight.com/courses/droidcon-nyc-session-54
117,https://www.pluralsight.com/courses/droidcon-nyc-session-38
118,https://www.pluralsight.com/courses/simulating-ground-dust-explosion-maya-2286
119,https://www.pluralsight.com/courses/simulating-smoke-characters-maya-nuke-2137
120,https://www.pluralsight.com/courses/simulating-flamethrower-effect-maya-1915
121,https://www.pluralsight.com/courses/simulating-fluid-driven-particle-system-maya-2201
122,https://www.pluralsight.com/courses/simulating-dry-ice-effect-maya-1842
123,https://www.pluralsight.com/courses/simulating-dust-dynamics-object-impacts-maya-1752
124,https://www.pluralsight.com/courses/simulating-volcano-blast-maya-1877
125,https://www.pluralsight.com/courses/simulating-wrapper-peeling-effect-maya-1960
126,https://www.pluralsight.com/courses/simulating-burning-matchstick-effect-maya-2045
127,https://www.pluralsight.com/courses/simulating-large-small-scale-liquids-bifrost-1970
128,https://www.pluralsight.com/courses/simulating-large-dust-storm-maya-2400
129,https://www.pluralsight.com/courses/simulating-shattering-light-bulb-maya-1555
130,https://www.pluralsight.com/courses/simulating-sandman-effects-maya-1638
131,https://www.pluralsight.com/courses/simulating-hair-ncloth-maya-1681
132,https://www.pluralsight.com/courses/simulating-realistic-melting-wax-realflow-1552
133,https://www.pluralsight.com/courses/simulating-rocket-launch-sequence-3ds-max-fumefx-1729
134,https://www.pluralsight.com/courses/ui-prototyping-framer-js
135,https://www.pluralsight.com/courses/ui-elements-games-unity-1979
136,https://www.pluralsight.com/courses/ui-elements-unreal-engine-4-2085
137,https://www.pluralsight.com/courses/ui-ux-motion-study-after-effects-1801
138,https://www.pluralsight.com/courses/puppet-system-administrators-fundamentals
139,https://www.pluralsight.com/courses/puppet-4-files-templates
140,https://www.pluralsight.com/courses/puppet-4-working-modules-classes
141,https://www.pluralsight.com/courses/puppet-managing-securing-windows-server
142,https://www.pluralsight.com/courses/puppet-4-hiera
143,https://www.pluralsight.com/courses/puppet-4-server-puppet-enterprise
144,https://www.pluralsight.com/courses/puppet-4-language-essentials
145,https://www.pluralsight.com/courses/drupal-coding-standards
146,https://www.pluralsight.com/courses/drupal7-foundation
147,https://www.pluralsight.com/courses/drush-coding
148,https://www.pluralsight.com/courses/microsoft-ignite-session-86
149,https://www.pluralsight.com/courses/microsoft-ignite-session-96
150,https://www.pluralsight.com/courses/microsoft-ignite-session-05
151,https://www.pluralsight.com/courses/microsoft-ignite-session-19
152,https://www.pluralsight.com/courses/microsoft-ignite-session-29
153,https://www.pluralsight.com/courses/microsoft-ignite-session-62
154,https://www.pluralsight.com/courses/microsoft-ignite-session-72
155,https://www.pluralsight.com/courses/microsoft-ignite-session-104
156,https://www.pluralsight.com/courses/microsoft-teams-troubleshooting-meetings-live-events-cert
157,https://www.pluralsight.com/courses/microsoft-ignite-session-110
158,https://www.pluralsight.com/courses/microsoft-ignite-session-46
159,https://www.pluralsight.com/courses/microsoft-ignite-session-56
160,https://www.pluralsight.com/courses/microsoft-ignite-session-83
161,https://www.pluralsight.com/courses/microsoft-ignite-session-03
162,https://www.pluralsight.com/courses/microsoft-ignite-session-33
163,https://www.pluralsight.com/courses/microsoft-ignite-session-97
164,https://www.pluralsight.com/courses/microsoft-ignite-session-06
165,https://www.pluralsight.com/courses/microsoft-ignite-session-16
166,https://www.pluralsight.com/courses/microsoft-ignite-session-43
167,https://www.pluralsight.com/courses/microsoft-ignite-session-73
168,https://www.pluralsight.com/courses/microsoft-azure-data-archiving-strategy-designing-update
169,https://www.pluralsight.com/courses/microsoft-ignite-session-105
170,https://www.pluralsight.com/courses/microsoft-ignite-session-115
171,https://www.pluralsight.com/courses/microsoft-ignite-session-57
172,https://www.pluralsight.com/courses/microsoft-teams-2019
173,https://www.pluralsight.com/courses/microsoft-ignite-session-67
174,https://www.pluralsight.com/courses/microsoft-ignite-session-84
175,https://www.pluralsight.com/courses/microsoft-ignite-session-04
176,https://www.pluralsight.com/courses/microsoft-ignite-session-94
177,https://www.pluralsight.com/courses/microsoft-ignite-session-14
178,https://www.pluralsight.com/courses/microsoft-ignite-session-20
179,https://www.pluralsight.com/courses/microsoft-ignite-session-30
180,https://www.pluralsight.com/courses/microsoft-ignite-session-17
181,https://www.pluralsight.com/courses/microsoft-ignite-session-27
182,https://www.pluralsight.com/courses/microsoft-ignite-session-44
183,https://www.pluralsight.com/courses/microsoft-ignite-session-54
184,https://www.pluralsight.com/courses/microsoft-ignite-session-60
185,https://www.pluralsight.com/courses/microsoft-ignite-session-70
186,https://www.pluralsight.com/courses/microsoft-ignite-session-102
187,https://www.pluralsight.com/courses/microsoft-ignite-session-116
188,https://www.pluralsight.com/courses/microsoft-ignite-session-68
189,https://www.pluralsight.com/courses/microsoft-ignite-session-78
190,https://www.pluralsight.com/courses/microsoft-ignite-session-81
191,https://www.pluralsight.com/courses/microsoft-ignite-session-01
192,https://www.pluralsight.com/courses/microsoft-ignite-session-95
193,https://www.pluralsight.com/courses/microsoft-ignite-session-15
194,https://www.pluralsight.com/courses/microsoft-ignite-session-25
195,https://www.pluralsight.com/courses/microsoft-ignite-session-31
196,https://www.pluralsight.com/courses/microsoft-ignite-session-89
197,https://www.pluralsight.com/courses/microsoft-ignite-session-28
198,https://www.pluralsight.com/courses/microsoft-ignite-session-41
199,https://www.pluralsight.com/courses/microsoft-ignite-session-55
200,https://www.pluralsight.com/courses/microsoft-ignite-session-65
201,https://www.pluralsight.com/courses/microsoft-ignite-session-71
202,https://www.pluralsight.com/courses/microsoft-ignite-session-103
203,https://www.pluralsight.com/courses/microsoft-ignite-session-113
204,https://www.pluralsight.com/courses/microsoft-ignite-session-38
205,https://www.pluralsight.com/courses/microsoft-ignite-session-79
206,https://www.pluralsight.com/courses/microsoft-ignite-session-82
207,https://www.pluralsight.com/courses/microsoft-ignite-session-02
208,https://www.pluralsight.com/courses/microsoft-ignite-session-92
