,links
220,https://www.domestika.org/en/courses/244-naming-the-art-of-name-creation
221,https://www.domestika.org/en/courses/245-creative-direction-of-an-advertising-spot
222,https://www.domestika.org/en/courses/246-introduction-to-colour-psychology-chromatic-narrative
223,https://www.domestika.org/en/courses/247-basics-of-contemporary-fashion
224,https://www.domestika.org/en/courses/248-3d-animation-for-non-animators-with-cinema-4d
225,https://www.domestika.org/en/courses/249-keys-for-creating-a-professional-illustration-portfolio
226,https://www.domestika.org/en/courses/250-realistic-portrait-with-coloured-pencils
227,https://www.domestika.org/en/courses/251-digital-illustration-for-children-s-stories
228,https://www.domestika.org/en/courses/252-ornamental-lettering
229,https://www.domestika.org/en/courses/253-portrait-photography-with-natural-light
230,https://www.domestika.org/en/courses/254-3d-illustration-with-cinema-4d
231,https://www.domestika.org/en/courses/255-digital-illustration-with-illustrator-and-photoshop
232,https://www.domestika.org/en/courses/257-final-art-preparation-of-files-for-printing
233,https://www.domestika.org/en/courses/258-design-of-kawaii-style-characters
234,https://www.domestika.org/en/courses/259-creation-of-membership-sites-with-wordpress
235,https://www.domestika.org/en/courses/260-botanical-illustration-with-watercolors
236,https://www.domestika.org/en/courses/261-photography-of-artistic-nudity
237,https://www.domestika.org/en/courses/262-creative-drawing-techniques-for-beginners
238,https://www.domestika.org/en/courses/263-introduction-to-macrame-creation-of-a-decorative-tapestry
239,https://www.domestika.org/en/courses/264-realistic-portrait-with-graphite-pencil
240,https://www.domestika.org/en/courses/265-introduction-to-sign-painting
241,https://www.domestika.org/en/courses/266-artistic-self-portrait-photography
242,https://www.domestika.org/en/courses/267-illustration-and-design-of-children-s-books
243,https://www.domestika.org/en/courses/268-design-to-communicate
244,https://www.domestika.org/en/courses/269-design-and-intervention-of-art-toys
245,https://www.domestika.org/en/courses/274-conceptualisation-and-techniques-of-digital-illustration
246,https://www.domestika.org/en/courses/275-introduction-to-illustration-of-characters-with-gouache-and-india-ink
247,https://www.domestika.org/en/courses/276-lettering-for-perfectionists
248,https://www.domestika.org/en/courses/277-digital-lettering-with-illustrator-and-photoshop
249,https://www.domestika.org/en/courses/280-design-of-posters-for-musical-events
250,https://www.domestika.org/en/courses/281-introduction-to-video-testimonials
251,https://www.domestika.org/en/courses/282-intellectual-property-from-the-idea-to-the-universe-of-brands
252,https://www.domestika.org/en/courses/283-introduction-to-the-creation-of-characters-and-3d-modelling-with-maya
253,https://www.domestika.org/en/courses/284-concept-art-introduction-to-set-design
254,https://www.domestika.org/en/courses/285-creation-of-characters-from-2d-to-3d
255,https://www.domestika.org/en/courses/287-illustration-of-characters-with-style
256,https://www.domestika.org/en/courses/288-design-and-creation-of-botanical-compositions
257,https://www.domestika.org/en/courses/289-portrait-with-pencil-color-techniques-and-photoshop
258,https://www.domestika.org/en/courses/290-design-of-a-visual-identity-with-illustration
259,https://www.domestika.org/en/courses/291-directing-low-cost-music-videos
260,https://www.domestika.org/en/courses/292-photography-and-composition-for-instagram
261,https://www.domestika.org/en/courses/293-creation-of-characters-with-zbrush-and-cinema-4d
262,https://www.domestika.org/en/courses/294-introduction-to-rigging-for-animation
263,https://www.domestika.org/en/courses/295-handmade-binding-without-stitches
264,https://www.domestika.org/en/courses/296-rigging-and-deformation-of-a-character
